Transaction_ID,Transaction_Amount,Transaction_Volume,Average_Transaction_Amount,Frequency_of_Transactions,Time_Since_Last_Transaction,Day_of_Week,Time_of_Day,Age,Gender,Income,Account_Type
TX871,982.0773697006425,4,1008.9921649541992,13,25,Wednesday,02:00,29,Male,920804,Savings
TX872,921.4593983430422,1,1011.4138963207109,19,22,Wednesday,20:00,37,Male,999495,Current
TX873,972.2963136383005,2,1007.6426100879327,8,28,Tuesday,19:00,29,Female,388780,Current
TX874,1029.2341640958962,1,992.595488162673,12,18,Sunday,17:00,30,Female,773594,Savings
TX875,1014.4912158275237,1,1011.8686751924822,19,5,Saturday,15:00,58,Female,913655,Current
TX876,976.5412900268996,4,1024.6849563085495,14,5,Thursday,22:00,33,Female,786626,Current
TX877,1024.840625356796,3,983.180372020269,9,14,Sunday,16:00,50,Female,1038456,Savings
TX878,2982.897582712563,3,972.3798538509401,5,26,Saturday,19:00,47,Male,551666,Current
TX879,970.3141970732319,2,1022.1653364565786,11,14,Monday,06:00,57,Female,1157617,Savings
TX880,1033.9910172914485,2,1002.7503914544737,5,19,Wednesday,05:00,52,Female,651863,Current
TX881,895.4848550573422,4,996.5948350640818,14,10,Friday,10:00,44,Male,764271,Current
TX882,992.4941524373097,3,974.7198766410527,5,16,Sunday,15:00,52,Female,1001433,Current
TX883,976.8687689974174,3,995.3595097916673,5,21,Tuesday,10:00,53,Female,1352631,Current
TX884,1047.650079638299,1,981.5141508228827,16,21,Friday,05:00,20,Female,392115,Savings
TX885,966.2313380598356,1,1023.1060082304339,9,6,Friday,01:00,64,Female,441774,Current
TX886,1066.2349352486526,2,996.8878414337412,10,7,Saturday,23:00,48,Female,553724,Savings
TX887,992.0847260995168,4,996.3229221368158,8,26,Friday,21:00,44,Female,1347738,Savings
TX888,1004.2252572846431,2,1015.9598909922447,9,26,Monday,02:00,25,Female,821397,Savings
TX889,981.0824058700117,1,1002.9063611065147,16,3,Wednesday,10:00,48,Female,558480,Current
TX890,1002.5268171396456,3,1029.796052631427,7,12,Sunday,10:00,54,Female,425604,Current
TX891,1012.389359052604,2,1032.0259666355519,16,2,Thursday,14:00,21,Male,1012917,Savings
TX892,1009.3429851116034,2,1011.7823635754531,7,11,Thursday,23:00,19,Female,308314,Current
TX893,972.9157198852159,2,1006.8173569025165,11,18,Saturday,21:00,27,Male,693186,Savings
TX894,951.362961318409,3,1010.283905054946,18,24,Thursday,10:00,56,Male,1315576,Savings
TX895,1043.5373322294201,3,1018.9762619294324,10,21,Thursday,19:00,61,Male,1274303,Savings
TX896,965.6492950150251,4,972.9888807131404,16,14,Monday,18:00,52,Male,1426500,Savings
TX897,933.1857955707515,4,1020.2487687365899,7,17,Monday,10:00,48,Male,1244353,Current
TX898,1009.2272651169673,2,1019.6911058192834,6,15,Sunday,16:00,49,Female,818790,Current
TX899,987.4992657032319,2,982.3557840800819,5,14,Saturday,18:00,41,Male,818993,Savings
TX900,1002.677031530775,2,1019.4321912650278,7,20,Friday,09:00,45,Male,831661,Savings
TX901,971.5275112753944,2,997.5195722522001,10,13,Friday,07:00,21,Female,831930,Current
TX902,1007.5771604216235,3,965.1721878734695,19,26,Monday,04:00,51,Female,1499110,Savings
TX903,954.9252446552922,2,1012.0674634589463,11,28,Sunday,13:00,55,Female,705123,Current
TX904,989.9959717096659,1,988.1499621239616,11,6,Thursday,04:00,20,Female,1099595,Savings
TX905,978.9261126347113,4,977.3791525140823,7,16,Thursday,10:00,57,Male,825122,Savings
TX906,1080.22537900827,3,978.8479559843014,18,2,Tuesday,18:00,26,Male,690447,Savings
TX907,940.1906564882034,1,993.863929711028,14,25,Thursday,13:00,61,Female,1150712,Savings
TX908,935.4719289026891,4,997.1348216927162,15,8,Tuesday,03:00,36,Male,816379,Current
TX909,1048.4774033444548,1,1009.4270498165546,14,19,Saturday,21:00,20,Female,928580,Savings
TX910,1019.4584905111724,3,1000.0141725536105,15,8,Thursday,01:00,26,Female,1143521,Savings
TX911,1061.7646257425213,4,996.5212985675914,11,8,Friday,21:00,50,Male,809163,Current
TX912,1069.2894711179904,4,1003.7582942238383,15,1,Wednesday,19:00,50,Male,751069,Current
TX913,1052.9390336745123,2,1003.9626330227175,12,25,Tuesday,01:00,26,Female,1191255,Current
TX914,946.1512226834745,2,1020.7176932310716,11,14,Tuesday,13:00,39,Female,1196650,Savings
TX915,946.8413322130325,4,1008.2926579048268,10,5,Wednesday,07:00,51,Female,590655,Current
TX916,1054.3551181007872,1,1006.304898531417,19,14,Thursday,21:00,33,Male,507580,Savings
TX917,1014.3387056191293,1,997.0558944262881,17,21,Tuesday,20:00,22,Female,311017,Savings
TX918,1057.1837869702413,1,1020.3690691852795,5,20,Monday,14:00,63,Female,1218472,Current
TX919,994.2598875620469,4,1011.3354345236836,14,25,Monday,16:00,42,Male,891293,Savings
TX920,1035.5705289732748,2,1062.2582040208767,18,7,Monday,23:00,21,Female,931581,Current
TX921,963.5588450453527,4,1006.0855678326507,19,6,Wednesday,22:00,21,Male,529171,Savings
TX922,991.3408080301913,3,993.4667448309963,12,1,Tuesday,06:00,29,Female,327197,Current
TX923,1002.139145106216,1,1009.8836042856159,6,13,Friday,22:00,53,Female,1405323,Savings
TX924,990.7037759525615,1,968.0121047561138,6,28,Thursday,14:00,48,Female,710343,Savings
TX925,1064.403786242619,4,1000.2901799852531,9,9,Sunday,07:00,49,Male,721743,Savings
TX926,1014.5522016430823,3,1040.084575485408,9,13,Sunday,04:00,60,Female,1447547,Current
TX927,1052.1530688647406,3,1027.2480387087683,11,7,Saturday,02:00,62,Male,1089622,Savings
TX928,957.9003110119199,1,1002.6557563015413,8,27,Monday,13:00,34,Female,643243,Current
TX929,999.2656792804063,4,963.9699400698385,12,23,Thursday,09:00,46,Male,557137,Current
TX930,983.7134772374776,2,1014.8109073174887,10,21,Friday,08:00,53,Female,1459070,Current
TX931,1046.999040904641,1,992.2091441083369,19,9,Sunday,09:00,29,Female,412223,Savings
TX932,1007.1474805057694,4,1004.5342337268113,10,26,Thursday,10:00,52,Female,588997,Current
TX933,955.537815555295,1,1003.8852281935852,6,16,Monday,19:00,39,Male,1119593,Savings
TX934,1002.064372779372,4,1020.7431779731648,10,27,Thursday,04:00,40,Male,991898,Current
TX935,1019.1448228105544,2,1013.7796790545011,12,27,Thursday,18:00,31,Female,566278,Savings
TX936,2833.966439317554,3,1039.2559248674122,10,12,Tuesday,17:00,24,Female,1018960,Current
TX937,999.9536686884924,4,989.5715591183073,11,22,Monday,02:00,55,Male,913587,Current
TX938,936.1832039686731,4,983.3956656221545,18,17,Wednesday,09:00,52,Female,1058271,Savings
TX939,1002.8801113002621,3,986.5626517823234,18,27,Monday,03:00,40,Male,1012585,Savings
TX940,1070.2585027797682,1,995.1731445519398,18,15,Tuesday,03:00,54,Female,472903,Savings
TX941,946.3155670541124,3,1001.6216508580164,7,18,Friday,18:00,36,Female,1260814,Current
TX942,998.0052808124144,2,971.9152086747682,8,16,Wednesday,06:00,29,Female,721001,Current
TX943,949.9166743189537,1,1015.7628708794189,8,21,Friday,19:00,41,Male,1148182,Savings
TX944,967.4842160068954,1,1012.2074739945057,11,26,Wednesday,08:00,29,Male,1143810,Current
TX945,1029.4250393130596,1,1013.3374469015158,17,23,Wednesday,09:00,54,Female,672646,Savings
TX946,1017.6711261902778,2,994.4572906151956,11,11,Sunday,12:00,48,Male,781153,Savings
TX947,1009.2562517157008,2,970.9875669329439,11,4,Wednesday,01:00,33,Male,1389100,Savings
TX948,1012.6187104766803,4,1008.9572665519856,7,7,Saturday,07:00,30,Male,1081608,Current
TX949,1039.902993667617,1,976.4665634185988,15,7,Tuesday,18:00,21,Female,400025,Savings
TX950,1002.8594308595932,1,1009.1293950285742,16,7,Monday,00:00,18,Male,1037371,Current
TX951,959.214444468652,1,1022.3467108000397,8,1,Thursday,02:00,35,Male,373704,Current
TX952,955.9287546916323,3,1028.0833188020079,18,29,Thursday,04:00,43,Male,1241208,Current
TX953,1083.6849223110432,4,981.6697401271356,8,6,Thursday,20:00,30,Male,1329237,Current
TX954,934.9206008598335,3,962.9396303420486,11,20,Monday,13:00,53,Female,741168,Savings
TX955,1010.9329653378649,4,991.0735896953131,12,20,Friday,07:00,41,Female,789858,Current
TX956,981.5530280484269,2,1004.2761758788213,10,14,Monday,12:00,50,Male,919225,Current
TX957,963.0453692160764,2,974.2808921541911,12,3,Sunday,18:00,47,Female,1112002,Savings
TX958,970.7047019659412,4,993.0247107060071,16,29,Wednesday,16:00,57,Male,1490064,Savings
TX959,1033.1435215052315,4,1001.5119897890188,15,25,Monday,01:00,27,Male,694569,Current
TX960,1005.3584957629798,4,978.4297451727081,16,11,Sunday,22:00,44,Female,1390284,Savings
TX961,1008.1599229748178,2,991.6353442889016,10,9,Monday,14:00,43,Male,1131431,Savings
TX962,971.280877476853,1,1006.6967639004924,10,22,Wednesday,09:00,18,Female,305435,Savings
TX963,989.7005141881099,2,988.5518945962735,11,7,Wednesday,03:00,48,Female,1321728,Current
TX964,996.1777436385751,3,984.8923284531251,11,29,Monday,09:00,19,Male,336069,Savings
TX965,1025.668628431901,2,972.487685686385,7,24,Sunday,10:00,32,Female,984659,Current
TX966,958.1649763291427,1,1012.0951845147655,6,18,Sunday,14:00,35,Female,443953,Current
TX967,951.710868356802,4,989.2285265340676,8,2,Wednesday,06:00,55,Female,941629,Current
TX968,979.3760494056031,2,985.2260500334088,12,1,Wednesday,01:00,38,Male,586268,Savings
TX969,1013.6210698326805,3,1008.349301796426,16,22,Thursday,17:00,18,Female,665837,Savings
TX970,1013.1844743534747,4,1024.4445541670968,12,13,Saturday,01:00,33,Male,998093,Current
TX971,1017.5883068907162,3,1010.476147261755,15,29,Friday,16:00,56,Male,429065,Savings
TX972,1030.4914538831747,4,958.4073343550592,14,27,Tuesday,13:00,29,Male,1102207,Savings
TX973,1080.9393819830434,3,1008.3165325891068,5,24,Friday,09:00,19,Female,333734,Current
TX974,925.1920593417675,2,981.6357566698042,18,17,Monday,08:00,37,Female,993812,Current
TX975,960.6129919552185,1,985.2400410010775,8,9,Monday,21:00,35,Male,360107,Savings
TX976,1023.78480161063,3,983.9685212384264,11,16,Friday,15:00,18,Female,824658,Current
TX977,1095.3648918213278,2,971.2781697492989,10,8,Friday,00:00,19,Male,870141,Current
TX978,991.7140285663288,3,999.82690692159,13,10,Thursday,04:00,21,Male,924588,Savings
TX979,1008.7587474654501,1,980.6944732080088,11,29,Tuesday,00:00,59,Male,465486,Current
TX980,1023.7794217964291,1,965.0620861730889,11,7,Sunday,11:00,42,Male,512854,Savings
TX981,996.4329151354827,1,1017.0249156345882,5,1,Wednesday,05:00,54,Male,430334,Savings
TX982,1002.1197493369395,2,1009.0995233823804,18,4,Thursday,20:00,32,Male,899559,Savings
TX983,962.7621522380082,4,993.3924787331805,8,16,Saturday,11:00,33,Female,890642,Savings
TX984,1049.985740163272,1,982.0366123369577,19,18,Tuesday,09:00,56,Male,449457,Savings
TX985,1075.5540097567564,3,957.3272831668236,8,28,Friday,19:00,27,Female,381238,Current
TX986,1008.3785052900495,1,1023.2451919501134,14,22,Thursday,00:00,30,Male,379360,Savings
TX987,944.7207645493021,4,1017.3389233182118,19,23,Friday,10:00,34,Male,525121,Savings
TX988,990.4879577793392,3,970.051066627885,19,17,Sunday,08:00,27,Female,511463,Savings
TX989,937.8876733225385,1,977.4882577193606,10,17,Wednesday,19:00,26,Female,393476,Current
TX990,1002.6660834214402,2,986.612349306929,13,3,Monday,21:00,40,Male,300801,Current
TX991,3091.3103383686625,2,988.8573885485554,14,16,Thursday,00:00,25,Male,912236,Savings
TX992,921.2851325722223,2,979.9879523777936,18,5,Tuesday,18:00,64,Female,878725,Current
TX993,946.0890914941849,4,1007.5418044085355,8,21,Tuesday,17:00,27,Female,833857,Savings
TX994,982.2441717278446,4,974.0072466027517,17,29,Saturday,13:00,21,Male,1142329,Current
TX995,901.1387577380509,3,976.3632286118202,17,19,Monday,05:00,46,Female,424746,Savings
TX996,928.962515516045,4,1028.292292362822,10,25,Wednesday,09:00,58,Female,908278,Current
TX997,950.9216002721801,2,1022.8234236770759,13,28,Friday,02:00,58,Female,1353498,Current
TX998,933.2919620497505,4,994.3254499109345,10,8,Tuesday,04:00,58,Female,359072,Savings
TX999,968.2893403157236,3,979.078419682935,18,10,Sunday,10:00,31,Female,1101680,Current
